subject_id,template_id,model,framing,output_path,score,feedback,raw_judge,latency_sec,error
s_b735,film_m_cyber,google/gemini-3.1-flash-image-preview,editing,/Users/lizeyan/Desktop/mvp_1/headshot_pipeline/experiments/output/s_b735_film_m_cyber_google_gemini-3.1-flash-image-preview_editing_65910c08.png,5,"主要差异点：
1.  **脸型轮廓（下颌线角度）**：第一张图中的人脸型偏圆，下颌线过渡较为柔和，略带一点饱满感。第二张图中的人脸型更偏国字脸或方脸，下颌骨线条更为分明和有力，下颌角角度更明显。
2.  **眼睛（形状、眼角形状、眼距）**：第一张图中的眼睛整体感觉更狭长，眼角弧度较大，眼尾略微上扬。第二张图中的眼睛相对来说眼裂更开阔一些，眼头和眼尾的形状更规整，眼距显得稍宽于第一张图。
3.  **鼻子（鼻梁高度、鼻头形状）**：第一张图中的鼻梁高度适中，鼻头形状偏圆润。第二张图中的鼻梁明显更高挺，鼻头也更为精致且略尖，鼻孔露出程度也不同。
修改建议：
第一张AI生成图需要大幅调整人物的面部特征以匹配第二张图。具体包括：
*   调整脸型，使其下颌线更加分明，下颌角更突出，避免过于圆润。
*   修正眼睛的形状和开合度，使其与第二张图中的人眼型一致，特别是眼角和眼距的细节。
*   提高鼻梁高度，并改变鼻头形状，使其更精致有型。","评分：5/10

判断理由：
这两张图片中的人不是同一个人。

主要差异点：
1.  **脸型轮廓（下颌线角度）**：第一张图中的人脸型偏圆，下颌线过渡较为柔和，略带一点饱满感。第二张图中的人脸型更偏国字脸或方脸，下颌骨线条更为分明和有力，下颌角角度更明显。
2.  **眼睛（形状、眼角形状、眼距）**：第一张图中的眼睛整体感觉更狭长，眼角弧度较大，眼尾略微上扬。第二张图中的眼睛相对来说眼裂更开阔一些，眼头和眼尾的形状更规整，眼距显得稍宽于第一张图。
3.  **鼻子（鼻梁高度、鼻头形状）**：第一张图中的鼻梁高度适中，鼻头形状偏圆润。第二张图中的鼻梁明显更高挺，鼻头也更为精致且略尖，鼻孔露出程度也不同。

修改建议：
第一张AI生成图需要大幅调整人物的面部特征以匹配第二张图。具体包括：
*   调整脸型，使其下颌线更加分明，下颌角更突出，避免过于圆润。
*   修正眼睛的形状和开合度，使其与第二张图中的人眼型一致，特别是眼角和眼距的细节。
*   提高鼻梁高度，并改变鼻头形状，使其更精致有型。",5.5,
s_b735,film_m_cyber,google/gemini-3.1-flash-image-preview,generation,/Users/lizeyan/Desktop/mvp_1/headshot_pipeline/experiments/output/s_b735_film_m_cyber_google_gemini-3.1-flash-image-preview_generation_26e32475.png,4,"主要差异如下：
1.  **脸型轮廓**：
*   AI生成图片：脸型偏方，下颌线较为方正和突出，颧骨看起来也略高。
*   参考图片：脸型偏鹅蛋脸或瓜子脸，下颌线更圆润，整体轮廓更加柔和。
2.  **眼睛**：
*   AI生成图片：眼睛形状偏向细长，内眼角略下垂，眼袋和卧蚕部分不明显。
*   参考图片：眼睛形状偏圆，双眼皮较明显且深，内眼角相对较尖，卧蚕比较饱满。
3.  **鼻子**：
*   AI生成图片：鼻梁看起来更宽，鼻头较圆，鼻翼相对较宽。
*   参考图片：鼻梁更挺拔且窄，鼻头更精致小巧，鼻翼宽度适中。
修改建议：
*   如果目标是生成与参考图片人物相似的AI图像，需要AI在生成时更精确地捕捉面部的骨骼结构特征，例如脸型的整体形状和下颌线的角度。
*   AI生成时需要更细致地刻画眼睛的具体形状、双眼皮的深浅以及卧蚕的特征，使其与参考照片保持一致。
*   针对鼻子的具体特征，如鼻梁的宽度、鼻头的形状和鼻翼的走势，AI也需要进行更精确的学习和还原。","评分：4/10

判断理由：
这两张图片中的人物明显不是同一个人。

主要差异如下：
1.  **脸型轮廓**：
    *   AI生成图片：脸型偏方，下颌线较为方正和突出，颧骨看起来也略高。
    *   参考图片：脸型偏鹅蛋脸或瓜子脸，下颌线更圆润，整体轮廓更加柔和。

2.  **眼睛**：
    *   AI生成图片：眼睛形状偏向细长，内眼角略下垂，眼袋和卧蚕部分不明显。
    *   参考图片：眼睛形状偏圆，双眼皮较明显且深，内眼角相对较尖，卧蚕比较饱满。

3.  **鼻子**：
    *   AI生成图片：鼻梁看起来更宽，鼻头较圆，鼻翼相对较宽。
    *   参考图片：鼻梁更挺拔且窄，鼻头更精致小巧，鼻翼宽度适中。

修改建议：
*   如果目标是生成与参考图片人物相似的AI图像，需要AI在生成时更精确地捕捉面部的骨骼结构特征，例如脸型的整体形状和下颌线的角度。
*   AI生成时需要更细致地刻画眼睛的具体形状、双眼皮的深浅以及卧蚕的特征，使其与参考照片保持一致。
*   针对鼻子的具体特征，如鼻梁的宽度、鼻头的形状和鼻翼的走势，AI也需要进行更精确的学习和还原。",6.6,
s_b735,gf_m_hanfu,google/gemini-2.5-flash-image,editing,/Users/lizeyan/Desktop/mvp_1/headshot_pipeline/experiments/output/s_b735_gf_m_hanfu_google_gemini-2.5-flash-image_editing_985620f0.png,5,"主要差异特征：
1.  **脸型轮廓：** 第一张图片中的人物脸型相对更长椭圆，下颌线弧度柔和；第二张图片中的人物脸型更偏向方圆，下颌角更清晰，下颌线角度相对更硬朗。
2.  **眼睛：** 第一张图片中的人物眼睛形状更细长，眼尾上扬不明显，双眼皮褶皱较窄且不明显；第二张图片中的人物眼睛相对更圆一些，眼尾有轻微上扬，双眼皮褶皱较宽且清晰。
3.  **嘴巴：** 第一张图片中的人物嘴唇更薄，人中较长，嘴角在放松状态下显得更平直；第二张图片中的人物嘴唇更饱满，人中相对短，嘴角上扬明显，呈现笑容。
修改建议：
如果目标是让AI生成图片中的人物与用户本人参考照片一致，需要更精确地调整AI生成图像的以下面部特征：
*   **脸型**：使其更接近方圆脸，并加强下颌线的清晰度。
*   **眼睛**：调整眼睛形状为更圆润的杏仁眼，加宽双眼皮，并轻微上扬眼尾。
*   **嘴巴**：增加嘴唇厚度，缩短人中长度，并尝试生成带有轻微笑容的表情。","评分：5/10

判断理由：
这两张照片中的人物看起来不是同一个人。

主要差异特征：
1.  **脸型轮廓：** 第一张图片中的人物脸型相对更长椭圆，下颌线弧度柔和；第二张图片中的人物脸型更偏向方圆，下颌角更清晰，下颌线角度相对更硬朗。
2.  **眼睛：** 第一张图片中的人物眼睛形状更细长，眼尾上扬不明显，双眼皮褶皱较窄且不明显；第二张图片中的人物眼睛相对更圆一些，眼尾有轻微上扬，双眼皮褶皱较宽且清晰。
3.  **嘴巴：** 第一张图片中的人物嘴唇更薄，人中较长，嘴角在放松状态下显得更平直；第二张图片中的人物嘴唇更饱满，人中相对短，嘴角上扬明显，呈现笑容。

修改建议：
如果目标是让AI生成图片中的人物与用户本人参考照片一致，需要更精确地调整AI生成图像的以下面部特征：

*   **脸型**：使其更接近方圆脸，并加强下颌线的清晰度。
*   **眼睛**：调整眼睛形状为更圆润的杏仁眼，加宽双眼皮，并轻微上扬眼尾。
*   **嘴巴**：增加嘴唇厚度，缩短人中长度，并尝试生成带有轻微笑容的表情。",9.7,
s_b735,gf_m_hanfu,google/gemini-2.5-flash-image,generation,/Users/lizeyan/Desktop/mvp_1/headshot_pipeline/experiments/output/s_b735_gf_m_hanfu_google_gemini-2.5-flash-image_generation_1b049054.png,5,"这两张照片中的人物存在较多显著差异，难以判断为同一人。
1.  **脸型轮廓：**
*   第一张图片（AI生成）人物脸型偏长瓜子脸，下颌线较为柔和，腮部内收明显。
*   第二张图片（用户本人）人物脸型偏方，下颌角更突出，腮部更饱满，整体轮廓更宽阔。
2.  **眼睛：**
*   第一张图片人物眼睛轮廓更细长，眼尾上挑不明显，内眼角更尖锐。
*   第二张图片人物眼睛更圆润，内眼角弧度更自然，眼尾无明显上挑。
3.  **嘴巴：**
*   第一张图片人物嘴唇相对较薄，嘴角平直，未露齿。
*   第二张图片人物嘴唇更饱满，嘴角上扬明显，露出整齐牙齿。
4.  **眉毛：**
*   第一张图片人物眉毛较细，眉峰不明显，眉毛弧度平缓。
*   第二张图片人物眉毛较浓密，眉峰明显，眉毛弧度有起伏。
由于以上显著差异，系统无法认定两张图片中的人物为同一人。
**修改建议：** 若要使AI生成图片更接近用户本人，需在生成时对人物的脸型轮廓、眼睛形状、嘴唇厚度、眉毛粗细和形态等方面进行更精细的调整，以匹配用户本人照片的特征。","评分：5/10

判断理由：
这两张照片中的人物存在较多显著差异，难以判断为同一人。

1.  **脸型轮廓：**
    *   第一张图片（AI生成）人物脸型偏长瓜子脸，下颌线较为柔和，腮部内收明显。
    *   第二张图片（用户本人）人物脸型偏方，下颌角更突出，腮部更饱满，整体轮廓更宽阔。

2.  **眼睛：**
    *   第一张图片人物眼睛轮廓更细长，眼尾上挑不明显，内眼角更尖锐。
    *   第二张图片人物眼睛更圆润，内眼角弧度更自然，眼尾无明显上挑。

3.  **嘴巴：**
    *   第一张图片人物嘴唇相对较薄，嘴角平直，未露齿。
    *   第二张图片人物嘴唇更饱满，嘴角上扬明显，露出整齐牙齿。

4.  **眉毛：**
    *   第一张图片人物眉毛较细，眉峰不明显，眉毛弧度平缓。
    *   第二张图片人物眉毛较浓密，眉峰明显，眉毛弧度有起伏。

由于以上显著差异，系统无法认定两张图片中的人物为同一人。

**修改建议：** 若要使AI生成图片更接近用户本人，需在生成时对人物的脸型轮廓、眼睛形状、嘴唇厚度、眉毛粗细和形态等方面进行更精细的调整，以匹配用户本人照片的特征。",8.5,
s_b735,gf_m_hanfu,google/gemini-3-pro-image-preview,editing,/Users/lizeyan/Desktop/mvp_1/headshot_pipeline/experiments/output/s_b735_gf_m_hanfu_google_gemini-3-pro-image-preview_editing_48047627.png,9,"6.  **发型与发际线：** 均为短发，向上梳理，发际线高度形状一致。虽然第一张照片AI生成的发型细节可能略有不同，但整体轮廓和发际线特征并无差异。
7.  **肤色与肤质：** 肤色均为健康的小麦色，肤质看起来都比较平滑。
8.  **明显标记：** 两张照片中均无明显痣、疤痕或眼镜。第一张略微可见酒窝，第二张在笑容时也能看到对应的酒窝位置，与本人特征吻合。
虽然第一张照片是AI生成，但非常罕见地捕捉到了用户本人的精髓，没有出现AI生成常见的面部细节偏差。综合来看，可以判断为同一个人。","评分：9/10
判断理由：两张照片中的人是同一个人。虽然第一张是AI生成且穿着古装，但其面部特征与第二张用户本人的参考照片高度一致。

具体分析如下：
1.  **脸型轮廓：** 两张照片均为长椭圆形脸，下颌线弧度自然，基本一致。
2.  **眼睛：** 眼睛大小、形状、内双眼皮、眼距，以及眼角（内眼角略尖，外眼角细长）都非常吻合。
3.  **鼻子：** 鼻梁高度适中，鼻翼宽度、鼻头形状（略带肉感）、鼻孔露出程度（几乎不露）均一致。
4.  **嘴巴：** 嘴唇厚度适中，嘴角略微上扬，笑容弧度自然，都露出了少量牙齿。
5.  **眉毛：** 眉毛粗细适中，弧度自然，眉峰位置和眉头间距都高度相似。
6.  **发型与发际线：** 均为短发，向上梳理，发际线高度形状一致。虽然第一张照片AI生成的发型细节可能略有不同，但整体轮廓和发际线特征并无差异。
7.  **肤色与肤质：** 肤色均为健康的小麦色，肤质看起来都比较平滑。
8.  **明显标记：** 两张照片中均无明显痣、疤痕或眼镜。第一张略微可见酒窝，第二张在笑容时也能看到对应的酒窝位置，与本人特征吻合。

虽然第一张照片是AI生成，但非常罕见地捕捉到了用户本人的精髓，没有出现AI生成常见的面部细节偏差。综合来看，可以判断为同一个人。",8.8,
s_b735,gf_m_hanfu,google/gemini-3-pro-image-preview,generation,/Users/lizeyan/Desktop/mvp_1/headshot_pipeline/experiments/output/s_b735_gf_m_hanfu_google_gemini-3-pro-image-preview_generation_149b25e1.png,5,"主要差异特征：
1.  **脸型轮廓：** 第一张图中的人物脸型偏长，下颌线更为柔和，略带瓜子脸的趋势。第二张图中的人物脸型相对更宽，下颌线角度更明显，整体呈现出略微接近方脸的椭圆形。
2.  **眼睛：** 第一张图中的人物眼睛形状偏向细长，眼角更尖锐，呈现出古典东方男性的眼型特点。第二张图中的人物眼睛相对圆润一些，眼角没有那么尖锐，眼尾轻微上扬。
3.  **鼻子：** 第一张图中的人物鼻梁高度适中，鼻头略显尖锐。第二张图中的人物鼻梁高度略高，鼻头更为圆润饱满。鼻孔露出程度也有差异。
4.  **眉毛：** 第一张图中的眉毛相对细长，眉峰不明显，整体呈现出更自然柔和的形态。第二张图中的眉毛相对浓密，眉峰清晰，眉形更显英气。
修改建议：
AI生成时，需要更精确地捕捉用户本人的脸型比例、眼型特点、鼻部特征以及眉毛的形态，避免生成过于“模板化”或具有典型“古风”特征的面孔，导致与本人差异较大。特别是眼睛和脸型，是区分度最高的特征。","评分：5/10

判断理由：虽然两张图片中的人物有相似之处，但严格审查下，无法认定为同一个人。

主要差异特征：
1.  **脸型轮廓：** 第一张图中的人物脸型偏长，下颌线更为柔和，略带瓜子脸的趋势。第二张图中的人物脸型相对更宽，下颌线角度更明显，整体呈现出略微接近方脸的椭圆形。
2.  **眼睛：** 第一张图中的人物眼睛形状偏向细长，眼角更尖锐，呈现出古典东方男性的眼型特点。第二张图中的人物眼睛相对圆润一些，眼角没有那么尖锐，眼尾轻微上扬。
3.  **鼻子：** 第一张图中的人物鼻梁高度适中，鼻头略显尖锐。第二张图中的人物鼻梁高度略高，鼻头更为圆润饱满。鼻孔露出程度也有差异。
4.  **眉毛：** 第一张图中的眉毛相对细长，眉峰不明显，整体呈现出更自然柔和的形态。第二张图中的眉毛相对浓密，眉峰清晰，眉形更显英气。

修改建议：
AI生成时，需要更精确地捕捉用户本人的脸型比例、眼型特点、鼻部特征以及眉毛的形态，避免生成过于“模板化”或具有典型“古风”特征的面孔，导致与本人差异较大。特别是眼睛和脸型，是区分度最高的特征。",5.9,
